OGs_OG0008866_Gbi_Lko.aln	0.0703
OGs_OG0003126_Gbi_Lko.aln	0.0705
OGs_OG0013688_Gbi_Lko.aln	0.0856
OGs_OG0006288_Gbi_Lko.aln	0.0069
OGs_OG0002664_Gbi_Lko.aln	0.0906
OGs_OG0007347_Gbi_Lko.aln	0.2603
OGs_OG0004352_Gbi_Lko.aln	0.0369
OGs_OG0009752_Gbi_Lko.aln	0.0421
OGs_OG0001319_Gbi_Lko.aln	0.0215
OGs_OG0004140_Gbi_Lko.aln	0.0099
OGs_OG0003024_Gbi_Lko.aln	0.0277
OGs_OG0004856_Gbi_Lko.aln	0.2051
OGs_OG0001768_Gbi_Lko.aln	0.0844
OGs_OG0005475_Gbi_Lko.aln	0.038
OGs_OG0004966_Gbi_Lko.aln	0.0755
OGs_OG0001179_Gbi_Lko.aln	0.0043
OGs_OG0006479_Gbi_Lko.aln	0.0135
OGs_OG0004682_Gbi_Lko.aln	0.0386
OGs_OG0013492_Gbi_Lko.aln	0.075
OGs_OG0007830_Gbi_Lko.aln	0.0037
OGs_OG0008454_Gbi_Lko.aln	0.012
OGs_OG0007701_Gbi_Lko.aln	0.0513
OGs_OG0013554_Gbi_Lko.aln	1.3472
OGs_OG0005339_Gbi_Lko.aln	0.0244
OGs_OG0001680_Gbi_Lko.aln	0.1144
OGs_OG0006369_Gbi_Lko.aln	0.0193
OGs_OG0005104_Gbi_Lko.aln	0.0294
OGs_OG0003215_Gbi_Lko.aln	0.0279
OGs_OG0006507_Gbi_Lko.aln	0.0558
OGs_OG0007338_Gbi_Lko.aln	0.0163
OGs_OG0002470_Gbi_Lko.aln	0.03
OGs_OG0007638_Gbi_Lko.aln	0.0671
OGs_OG0004828_Gbi_Lko.aln	0.0465
OGs_OG0006623_Gbi_Lko.aln	0.2071
OGs_OG0013675_Gbi_Lko.aln	0.2214
OGs_OG0004873_Gbi_Lko.aln	0.0554
OGs_OG0002013_Gbi_Lko.aln	0.016
OGs_OG0006198_Gbi_Lko.aln	0.2309
OGs_OG0003525_Gbi_Lko.aln	0.0084
OGs_OG0008524_Gbi_Lko.aln	0.0625
OGs_OG0002149_Gbi_Lko.aln	0.0199
OGs_OG0007150_Gbi_Lko.aln	0.0957
OGs_OG0003519_Gbi_Lko.aln	0.0288
OGs_OG0003614_Gbi_Lko.aln	0.0274
OGs_OG0003633_Gbi_Lko.aln	0.0729
OGs_OG0008106_Gbi_Lko.aln	0.1033
OGs_OG0013593_Gbi_Lko.aln	0.1393
OGs_OG0007170_Gbi_Lko.aln	0.1829
OGs_OG0002768_Gbi_Lko.aln	0.1331
OGs_OG0007105_Gbi_Lko.aln	0.0209
OGs_OG0007942_Gbi_Lko.aln	0.0601
OGs_OG0003423_Gbi_Lko.aln	0.0538
OGs_OG0001937_Gbi_Lko.aln	0.1201
OGs_OG0005703_Gbi_Lko.aln	0.0452
OGs_OG0002155_Gbi_Lko.aln	0.0458
OGs_OG0005082_Gbi_Lko.aln	0.0911
OGs_OG0006206_Gbi_Lko.aln	0.0901
OGs_OG0007087_Gbi_Lko.aln	0.0091
OGs_OG0011109_Gbi_Lko.aln	0.3253
OGs_OG0006923_Gbi_Lko.aln	0.0429
OGs_OG0005739_Gbi_Lko.aln	0.0455
OGs_OG0006575_Gbi_Lko.aln	0.012
OGs_OG0002466_Gbi_Lko.aln	0.0086
OGs_OG0000843_Gbi_Lko.aln	0.0714
OGs_OG0002902_Gbi_Lko.aln	0.0717
OGs_OG0007360_Gbi_Lko.aln	0.0304
OGs_OG0002690_Gbi_Lko.aln	0.023
OGs_OG0010389_Gbi_Lko.aln	0.1028
OGs_OG0006728_Gbi_Lko.aln	0.0196
OGs_OG0007551_Gbi_Lko.aln	0.0733
OGs_OG0007003_Gbi_Lko.aln	0.1179
OGs_OG0007122_Gbi_Lko.aln	0.0396
OGs_OG0001542_Gbi_Lko.aln	0.0337
OGs_OG0006595_Gbi_Lko.aln	0.0881
OGs_OG0004083_Gbi_Lko.aln	0.1091
OGs_OG0007502_Gbi_Lko.aln	0.1941
OGs_OG0002329_Gbi_Lko.aln	0.0185
OGs_OG0008634_Gbi_Lko.aln	0.3341
OGs_OG0006501_Gbi_Lko.aln	0.047
OGs_OG0007789_Gbi_Lko.aln	0.1019
OGs_OG0007314_Gbi_Lko.aln	0.0897
OGs_OG0007578_Gbi_Lko.aln	0.0951
OGs_OG0007384_Gbi_Lko.aln	0.0511
OGs_OG0005342_Gbi_Lko.aln	0.0544
OGs_OG0011211_Gbi_Lko.aln	0.1222
OGs_OG0013643_Gbi_Lko.aln	0.1116
OGs_OG0003166_Gbi_Lko.aln	0.0229
OGs_OG0003889_Gbi_Lko.aln	0.0082
OGs_OG0002121_Gbi_Lko.aln	0.0287
OGs_OG0004756_Gbi_Lko.aln	0.0429
OGs_OG0008546_Gbi_Lko.aln	0.1568
OGs_OG0007532_Gbi_Lko.aln	0.0924
OGs_OG0006082_Gbi_Lko.aln	0.0208
OGs_OG0002725_Gbi_Lko.aln	0.0241
OGs_OG0013368_Gbi_Lko.aln	0.3454
OGs_OG0003794_Gbi_Lko.aln	0.0387
OGs_OG0006607_Gbi_Lko.aln	0.0489
OGs_OG0008011_Gbi_Lko.aln	0.0751
OGs_OG0013324_Gbi_Lko.aln	0.1638
OGs_OG0009342_Gbi_Lko.aln	0.1324
OGs_OG0002901_Gbi_Lko.aln	0.0223
OGs_OG0005071_Gbi_Lko.aln	0.0106
OGs_OG0013681_Gbi_Lko.aln	0.1079
OGs_OG0002667_Gbi_Lko.aln	0.0632
OGs_OG0004714_Gbi_Lko.aln	0.0293
OGs_OG0002735_Gbi_Lko.aln	0.0382
OGs_OG0004358_Gbi_Lko.aln	0.0453
OGs_OG0006295_Gbi_Lko.aln	0.141
OGs_OG0005383_Gbi_Lko.aln	0.013
OGs_OG0005585_Gbi_Lko.aln	0.139
OGs_OG0004567_Gbi_Lko.aln	0.031
OGs_OG0006245_Gbi_Lko.aln	0.0614
OGs_OG0002942_Gbi_Lko.aln	0.0539
OGs_OG0005056_Gbi_Lko.aln	0.0238
OGs_OG0004798_Gbi_Lko.aln	0.0794
OGs_OG0004866_Gbi_Lko.aln	0.1346
OGs_OG0006196_Gbi_Lko.aln	0.0405
OGs_OG0005608_Gbi_Lko.aln	0.0394
OGs_OG0003775_Gbi_Lko.aln	0.0286
OGs_OG0003576_Gbi_Lko.aln	0.0639
OGs_OG0001245_Gbi_Lko.aln	0.0601
OGs_OG0005268_Gbi_Lko.aln	0.0371
OGs_OG0004775_Gbi_Lko.aln	0.0642
OGs_OG0013432_Gbi_Lko.aln	0.0403
OGs_OG0013406_Gbi_Lko.aln	0.2052
OGs_OG0011561_Gbi_Lko.aln	0.0407
OGs_OG0013595_Gbi_Lko.aln	0.0271
OGs_OG0002159_Gbi_Lko.aln	0.0459
OGs_OG0001853_Gbi_Lko.aln	0.0254
OGs_OG0002759_Gbi_Lko.aln	0.0772
OGs_OG0007458_Gbi_Lko.aln	0.0297
OGs_OG0000788_Gbi_Lko.aln	0.0342
OGs_OG0007343_Gbi_Lko.aln	0.1002
OGs_OG0003029_Gbi_Lko.aln	0.0315
OGs_OG0005072_Gbi_Lko.aln	0.017
OGs_OG0007006_Gbi_Lko.aln	0.1162
OGs_OG0009673_Gbi_Lko.aln	0.0679
OGs_OG0013407_Gbi_Lko.aln	0.0989
OGs_OG0005077_Gbi_Lko.aln	0.0594
OGs_OG0011396_Gbi_Lko.aln	0.1339
OGs_OG0002870_Gbi_Lko.aln	0.0634
OGs_OG0007994_Gbi_Lko.aln	0.0726
OGs_OG0003829_Gbi_Lko.aln	0.0315
OGs_OG0005496_Gbi_Lko.aln	0.027
OGs_OG0001032_Gbi_Lko.aln	0.0795
OGs_OG0004279_Gbi_Lko.aln	0.0777
OGs_OG0004990_Gbi_Lko.aln	0.0741
OGs_OG0007438_Gbi_Lko.aln	1.0023
OGs_OG0007311_Gbi_Lko.aln	0.0229
OGs_OG0007601_Gbi_Lko.aln	0.0759
OGs_OG0010108_Gbi_Lko.aln	0.1744
OGs_OG0005894_Gbi_Lko.aln	0.1487
OGs_OG0002414_Gbi_Lko.aln	0.0395
OGs_OG0004264_Gbi_Lko.aln	0.0193
OGs_OG0013307_Gbi_Lko.aln	0.2414
OGs_OG0011498_Gbi_Lko.aln	0.4007
OGs_OG0006281_Gbi_Lko.aln	0.0896
OGs_OG0003959_Gbi_Lko.aln	0.1156
OGs_OG0013476_Gbi_Lko.aln	0.1848
OGs_OG0002346_Gbi_Lko.aln	0.0879
OGs_OG0006779_Gbi_Lko.aln	0.0573
OGs_OG0005211_Gbi_Lko.aln	0.0899
OGs_OG0008022_Gbi_Lko.aln	0.0718
OGs_OG0004616_Gbi_Lko.aln	0.0078
OGs_OG0006932_Gbi_Lko.aln	0.0917
OGs_OG0009116_Gbi_Lko.aln	0.023
OGs_OG0003297_Gbi_Lko.aln	0.0892
OGs_OG0002999_Gbi_Lko.aln	0.0825
OGs_OG0006314_Gbi_Lko.aln	0.106
OGs_OG0005586_Gbi_Lko.aln	0.0761
OGs_OG0006402_Gbi_Lko.aln	0.0386
OGs_OG0003831_Gbi_Lko.aln	0.1038
OGs_OG0006194_Gbi_Lko.aln	0.0189
OGs_OG0006300_Gbi_Lko.aln	0.1129
OGs_OG0004762_Gbi_Lko.aln	0.057
OGs_OG0005418_Gbi_Lko.aln	0.0494
OGs_OG0004225_Gbi_Lko.aln	0.2326
OGs_OG0003616_Gbi_Lko.aln	0.0282
OGs_OG0005210_Gbi_Lko.aln	0.1892
OGs_OG0009648_Gbi_Lko.aln	0.0665
OGs_OG0011531_Gbi_Lko.aln	0.1917
OGs_OG0003801_Gbi_Lko.aln	0.0243
OGs_OG0003042_Gbi_Lko.aln	0.0326
OGs_OG0001315_Gbi_Lko.aln	0.1496
OGs_OG0006840_Gbi_Lko.aln	0.0283
OGs_OG0007722_Gbi_Lko.aln	0.0486
OGs_OG0007530_Gbi_Lko.aln	0.0668
OGs_OG0005692_Gbi_Lko.aln	0.0597
OGs_OG0008645_Gbi_Lko.aln	0.1241
OGs_OG0002498_Gbi_Lko.aln	0.019
OGs_OG0002441_Gbi_Lko.aln	0.0238
OGs_OG0007852_Gbi_Lko.aln	0.4006
OGs_OG0007289_Gbi_Lko.aln	0.1387
OGs_OG0004163_Gbi_Lko.aln	0.0247
OGs_OG0010150_Gbi_Lko.aln	0.0382
OGs_OG0008077_Gbi_Lko.aln	0.1261
OGs_OG0004326_Gbi_Lko.aln	0.0633
OGs_OG0005961_Gbi_Lko.aln	0.2663
OGs_OG0010109_Gbi_Lko.aln	0.0634
OGs_OG0002036_Gbi_Lko.aln	0.047
OGs_OG0004597_Gbi_Lko.aln	0.0284
OGs_OG0004447_Gbi_Lko.aln	0.0565
OGs_OG0007610_Gbi_Lko.aln	0.0861
OGs_OG0007998_Gbi_Lko.aln	0.0591
OGs_OG0003706_Gbi_Lko.aln	0.0846
OGs_OG0001943_Gbi_Lko.aln	0.0161
OGs_OG0013354_Gbi_Lko.aln	0.1285
OGs_OG0003030_Gbi_Lko.aln	0.101
OGs_OG0008085_Gbi_Lko.aln	0.0093
OGs_OG0004181_Gbi_Lko.aln	0.0197
OGs_OG0013458_Gbi_Lko.aln	0.2635
OGs_OG0003210_Gbi_Lko.aln	0.0166
OGs_OG0005225_Gbi_Lko.aln	0.1104
OGs_OG0006398_Gbi_Lko.aln	0.0686
OGs_OG0007320_Gbi_Lko.aln	0.0154
OGs_OG0007167_Gbi_Lko.aln	0.0818
OGs_OG0004492_Gbi_Lko.aln	0.0855
OGs_OG0002114_Gbi_Lko.aln	0.0641
OGs_OG0007698_Gbi_Lko.aln	0.0183
OGs_OG0002228_Gbi_Lko.aln	0.0996
OGs_OG0003174_Gbi_Lko.aln	0.0455
OGs_OG0005569_Gbi_Lko.aln	0.0608
OGs_OG0004673_Gbi_Lko.aln	0.0302
OGs_OG0013559_Gbi_Lko.aln	0.4398
OGs_OG0008901_Gbi_Lko.aln	0.1551
OGs_OG0005557_Gbi_Lko.aln	0.0781
OGs_OG0006715_Gbi_Lko.aln	0.0504
OGs_OG0003186_Gbi_Lko.aln	0.1368
OGs_OG0010614_Gbi_Lko.aln	0.0972
OGs_OG0000887_Gbi_Lko.aln	0.0788
OGs_OG0003541_Gbi_Lko.aln	0.0188
OGs_OG0013516_Gbi_Lko.aln	0.1492
OGs_OG0004270_Gbi_Lko.aln	0.0858
OGs_OG0005275_Gbi_Lko.aln	0.021
OGs_OG0004365_Gbi_Lko.aln	0.086
OGs_OG0004058_Gbi_Lko.aln	0.1877
OGs_OG0011542_Gbi_Lko.aln	0.1755
OGs_OG0008017_Gbi_Lko.aln	0.0522
OGs_OG0007496_Gbi_Lko.aln	0.0998
OGs_OG0003948_Gbi_Lko.aln	0.0252
OGs_OG0006622_Gbi_Lko.aln	0.0473
OGs_OG0005736_Gbi_Lko.aln	0.0121
OGs_OG0003535_Gbi_Lko.aln	0.0761
OGs_OG0007016_Gbi_Lko.aln	0.0574
OGs_OG0002670_Gbi_Lko.aln	0.1299
OGs_OG0013361_Gbi_Lko.aln	0.0579
OGs_OG0004021_Gbi_Lko.aln	0.0841
OGs_OG0005417_Gbi_Lko.aln	0.0448
OGs_OG0002318_Gbi_Lko.aln	0.0284
OGs_OG0004759_Gbi_Lko.aln	0.0148
OGs_OG0002172_Gbi_Lko.aln	0.0793
OGs_OG0003510_Gbi_Lko.aln	0.0248
OGs_OG0004488_Gbi_Lko.aln	0.1147
OGs_OG0000425_Gbi_Lko.aln	0.1917
OGs_OG0006773_Gbi_Lko.aln	0.0623
OGs_OG0002965_Gbi_Lko.aln	0.0395
OGs_OG0000976_Gbi_Lko.aln	0.0488
OGs_OG0004068_Gbi_Lko.aln	0.0112
OGs_OG0004039_Gbi_Lko.aln	0.0334
OGs_OG0005588_Gbi_Lko.aln	0.0102
OGs_OG0005533_Gbi_Lko.aln	0.0304
OGs_OG0002382_Gbi_Lko.aln	0.0628
OGs_OG0010410_Gbi_Lko.aln	0.6624
OGs_OG0007749_Gbi_Lko.aln	0.0143
OGs_OG0010454_Gbi_Lko.aln	0.058
OGs_OG0004540_Gbi_Lko.aln	0.1888
OGs_OG0005122_Gbi_Lko.aln	0.0285
OGs_OG0004757_Gbi_Lko.aln	0.121
OGs_OG0008321_Gbi_Lko.aln	0.1026
OGs_OG0008853_Gbi_Lko.aln	0.0319
OGs_OG0008622_Gbi_Lko.aln	0.1278
OGs_OG0007467_Gbi_Lko.aln	0.0344
OGs_OG0002233_Gbi_Lko.aln	0.2263
OGs_OG0005721_Gbi_Lko.aln	0.0209
OGs_OG0002800_Gbi_Lko.aln	0.0712
OGs_OG0004194_Gbi_Lko.aln	0.018
OGs_OG0007007_Gbi_Lko.aln	0.0388
OGs_OG0006087_Gbi_Lko.aln	0.0154
OGs_OG0005551_Gbi_Lko.aln	0.031
OGs_OG0011107_Gbi_Lko.aln	0.128
OGs_OG0005152_Gbi_Lko.aln	0.0855
OGs_OG0003885_Gbi_Lko.aln	0.014
OGs_OG0003117_Gbi_Lko.aln	0.0996
OGs_OG0004609_Gbi_Lko.aln	0.0466
OGs_OG0002290_Gbi_Lko.aln	0.0125
OGs_OG0002904_Gbi_Lko.aln	0.0061
OGs_OG0006556_Gbi_Lko.aln	0.0142
OGs_OG0001883_Gbi_Lko.aln	0.0402
OGs_OG0005355_Gbi_Lko.aln	0.0755
OGs_OG0004282_Gbi_Lko.aln	0.0776
OGs_OG0001656_Gbi_Lko.aln	0.0324
OGs_OG0003845_Gbi_Lko.aln	0.0259
OGs_OG0006741_Gbi_Lko.aln	0.0272
OGs_OG0008746_Gbi_Lko.aln	0.0348
OGs_OG0003962_Gbi_Lko.aln	0.0301
OGs_OG0008140_Gbi_Lko.aln	0.088
OGs_OG0003292_Gbi_Lko.aln	0.0696
OGs_OG0000622_Gbi_Lko.aln	0.0484
OGs_OG0001983_Gbi_Lko.aln	0.0851
OGs_OG0003171_Gbi_Lko.aln	0.0402
OGs_OG0001473_Gbi_Lko.aln	0.0562
OGs_OG0007901_Gbi_Lko.aln	0.1004
OGs_OG0002295_Gbi_Lko.aln	0.0613
OGs_OG0007797_Gbi_Lko.aln	0.0151
OGs_OG0004651_Gbi_Lko.aln	0.0672
OGs_OG0003645_Gbi_Lko.aln	0.1691
OGs_OG0003369_Gbi_Lko.aln	0.0301
OGs_OG0009372_Gbi_Lko.aln	0.0872
OGs_OG0006289_Gbi_Lko.aln	0.0166
OGs_OG0003136_Gbi_Lko.aln	0.043
OGs_OG0003943_Gbi_Lko.aln	0.0599
OGs_OG0005880_Gbi_Lko.aln	0.0109
OGs_OG0004526_Gbi_Lko.aln	0.0207
OGs_OG0007275_Gbi_Lko.aln	0.1069
OGs_OG0002946_Gbi_Lko.aln	0.1368
OGs_OG0013556_Gbi_Lko.aln	0.1974
OGs_OG0006283_Gbi_Lko.aln	0.0053
OGs_OG0004323_Gbi_Lko.aln	0.0668
OGs_OG0005593_Gbi_Lko.aln	0.0893
OGs_OG0003077_Gbi_Lko.aln	0.0203
OGs_OG0004889_Gbi_Lko.aln	0.1655
OGs_OG0003638_Gbi_Lko.aln	0.0512
OGs_OG0006544_Gbi_Lko.aln	0.02
OGs_OG0010002_Gbi_Lko.aln	0.0944
OGs_OG0003226_Gbi_Lko.aln	0.038
OGs_OG0003655_Gbi_Lko.aln	0.0018
OGs_OG0005006_Gbi_Lko.aln	0.1239
OGs_OG0005481_Gbi_Lko.aln	0.0263
OGs_OG0004408_Gbi_Lko.aln	0.0308
OGs_OG0002185_Gbi_Lko.aln	0.0229
OGs_OG0004819_Gbi_Lko.aln	0.1111
OGs_OG0005812_Gbi_Lko.aln	0.0636
OGs_OG0004788_Gbi_Lko.aln	0.0395
OGs_OG0003851_Gbi_Lko.aln	0.1104
OGs_OG0013580_Gbi_Lko.aln	0.3985
OGs_OG0004248_Gbi_Lko.aln	0.035
OGs_OG0009630_Gbi_Lko.aln	0.0835
OGs_OG0005782_Gbi_Lko.aln	0.0758
OGs_OG0003146_Gbi_Lko.aln	0.0013
OGs_OG0004150_Gbi_Lko.aln	0.0702
OGs_OG0013653_Gbi_Lko.aln	0.1545
OGs_OG0004930_Gbi_Lko.aln	0.0401
OGs_OG0005209_Gbi_Lko.aln	0.0351
OGs_OG0007302_Gbi_Lko.aln	0.0389
OGs_OG0007158_Gbi_Lko.aln	0.0184
OGs_OG0002526_Gbi_Lko.aln	0.082
OGs_OG0006483_Gbi_Lko.aln	0.0083
OGs_OG0004329_Gbi_Lko.aln	0.0454
OGs_OG0005477_Gbi_Lko.aln	0.0198
OGs_OG0011506_Gbi_Lko.aln	0.0314
OGs_OG0007356_Gbi_Lko.aln	0.03
OGs_OG0001736_Gbi_Lko.aln	0.0474
OGs_OG0006318_Gbi_Lko.aln	0.0066
OGs_OG0004862_Gbi_Lko.aln	0.0782
OGs_OG0003236_Gbi_Lko.aln	0.0078
OGs_OG0001776_Gbi_Lko.aln	0.111
OGs_OG0003792_Gbi_Lko.aln	0.064
OGs_OG0000219_Gbi_Lko.aln	0.0447
OGs_OG0007966_Gbi_Lko.aln	0.2238
OGs_OG0008840_Gbi_Lko.aln	0.0925
OGs_OG0003521_Gbi_Lko.aln	0.0627
OGs_OG0008713_Gbi_Lko.aln	0.2201
OGs_OG0007488_Gbi_Lko.aln	0.072
OGs_OG0007001_Gbi_Lko.aln	0.2518
OGs_OG0004087_Gbi_Lko.aln	0.1027
OGs_OG0002706_Gbi_Lko.aln	0.5265
OGs_OG0004698_Gbi_Lko.aln	0.0073
OGs_OG0004770_Gbi_Lko.aln	0.0117
OGs_OG0006187_Gbi_Lko.aln	0.0396
OGs_OG0003608_Gbi_Lko.aln	0.076
OGs_OG0004841_Gbi_Lko.aln	0.0236
OGs_OG0002752_Gbi_Lko.aln	0.0176
OGs_OG0000019_Gbi_Lko.aln	0.478
OGs_OG0010071_Gbi_Lko.aln	0.1774
OGs_OG0006309_Gbi_Lko.aln	0.056
OGs_OG0007989_Gbi_Lko.aln	0.0571
OGs_OG0003097_Gbi_Lko.aln	0.0504
OGs_OG0002961_Gbi_Lko.aln	0.091
OGs_OG0004079_Gbi_Lko.aln	0.1183
OGs_OG0006148_Gbi_Lko.aln	0.09
OGs_OG0006984_Gbi_Lko.aln	0.1666
OGs_OG0003507_Gbi_Lko.aln	0.0034
OGs_OG0001963_Gbi_Lko.aln	0.0503
OGs_OG0005607_Gbi_Lko.aln	0.0136
OGs_OG0009619_Gbi_Lko.aln	0.1027
OGs_OG0007129_Gbi_Lko.aln	0.0925
OGs_OG0005145_Gbi_Lko.aln	0.0158
OGs_OG0013456_Gbi_Lko.aln	0.0662
OGs_OG0005307_Gbi_Lko.aln	0.0507
OGs_OG0009318_Gbi_Lko.aln	0.0356
OGs_OG0003763_Gbi_Lko.aln	0.1165
OGs_OG0000516_Gbi_Lko.aln	0.0624
OGs_OG0002656_Gbi_Lko.aln	0.015
OGs_OG0001998_Gbi_Lko.aln	0.0295
OGs_OG0001415_Gbi_Lko.aln	0.0808
OGs_OG0006410_Gbi_Lko.aln	0.0614
OGs_OG0003735_Gbi_Lko.aln	0.0357
OGs_OG0004104_Gbi_Lko.aln	0.0384
OGs_OG0002990_Gbi_Lko.aln	0.0041
OGs_OG0002883_Gbi_Lko.aln	0.0379
OGs_OG0009601_Gbi_Lko.aln	0.1517
OGs_OG0004685_Gbi_Lko.aln	0.1344
OGs_OG0004166_Gbi_Lko.aln	0.047
OGs_OG0005857_Gbi_Lko.aln	0.3184
OGs_OG0009400_Gbi_Lko.aln	0.0402
OGs_OG0002786_Gbi_Lko.aln	0.0401
OGs_OG0007813_Gbi_Lko.aln	0.0302
OGs_OG0005800_Gbi_Lko.aln	0.0235
OGs_OG0013525_Gbi_Lko.aln	0.0874
OGs_OG0002822_Gbi_Lko.aln	0.0617
OGs_OG0009343_Gbi_Lko.aln	0.1103
OGs_OG0007644_Gbi_Lko.aln	0.0587
OGs_OG0007273_Gbi_Lko.aln	0.0731
OGs_OG0006282_Gbi_Lko.aln	0.0956
OGs_OG0008275_Gbi_Lko.aln	0.0669
OGs_OG0013625_Gbi_Lko.aln	0.0406
OGs_OG0005353_Gbi_Lko.aln	0.1866
OGs_OG0006066_Gbi_Lko.aln	0.0508
OGs_OG0005742_Gbi_Lko.aln	0.011
OGs_OG0003721_Gbi_Lko.aln	0.0945
OGs_OG0004511_Gbi_Lko.aln	0.0312
OGs_OG0004369_Gbi_Lko.aln	0.0293
OGs_OG0009088_Gbi_Lko.aln	0.1965
OGs_OG0004177_Gbi_Lko.aln	0.031
OGs_OG0013438_Gbi_Lko.aln	0.0573
OGs_OG0006711_Gbi_Lko.aln	0.1886
OGs_OG0005849_Gbi_Lko.aln	0.0411
OGs_OG0007179_Gbi_Lko.aln	0.1301
OGs_OG0002695_Gbi_Lko.aln	0.024
OGs_OG0007014_Gbi_Lko.aln	0.1067
OGs_OG0003617_Gbi_Lko.aln	0.0002
OGs_OG0005594_Gbi_Lko.aln	0.0686
OGs_OG0007902_Gbi_Lko.aln	0.2955
OGs_OG0009529_Gbi_Lko.aln	0.1418
OGs_OG0002871_Gbi_Lko.aln	0.0378
OGs_OG0002082_Gbi_Lko.aln	0.1829
OGs_OG0011489_Gbi_Lko.aln	0.1307
OGs_OG0000849_Gbi_Lko.aln	0.1147
OGs_OG0000726_Gbi_Lko.aln	0.0235
OGs_OG0008046_Gbi_Lko.aln	0.0709
OGs_OG0006056_Gbi_Lko.aln	0.0817
OGs_OG0006858_Gbi_Lko.aln	0.084
OGs_OG0006063_Gbi_Lko.aln	0.0036
OGs_OG0009643_Gbi_Lko.aln	0.1028
OGs_OG0013347_Gbi_Lko.aln	0.0042
OGs_OG0007215_Gbi_Lko.aln	0.0045
OGs_OG0003642_Gbi_Lko.aln	0.1469
OGs_OG0004007_Gbi_Lko.aln	0.1148
OGs_OG0003109_Gbi_Lko.aln	0.0185
OGs_OG0006692_Gbi_Lko.aln	0.1405
OGs_OG0004061_Gbi_Lko.aln	0.0257
OGs_OG0006791_Gbi_Lko.aln	0.0401
OGs_OG0001442_Gbi_Lko.aln	0.0699
OGs_OG0001444_Gbi_Lko.aln	0.0909
OGs_OG0005891_Gbi_Lko.aln	0.0261
OGs_OG0006484_Gbi_Lko.aln	0.8382
OGs_OG0000514_Gbi_Lko.aln	0.0471
OGs_OG0005023_Gbi_Lko.aln	0.0171
OGs_OG0001511_Gbi_Lko.aln	0.0404
